Data Source,Time,Location,Indicator,IndicatorValue,Employment Status,Amount,Unemployment Rate,,Percentage,Format for charts,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,15149,,,,"15,149",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,4175,,,,"4,175",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,2989,,,,"2,989",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,25173,,,,"25,173",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,5033,,,,"5,033",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,237,,,,237,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,5200,,,,"5,200",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,25855,,,,"25,855",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,18126,,,,"18,126",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,228,,,,228,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,5601,,,,"5,601",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,11636,,,,"11,636",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,16713,,,,"16,713",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,5132,,,,"5,132",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,24101,,,,"24,101",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,2334,,,,"2,334",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1737,,,,"1,737",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,4655,,,,"4,655",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,81,,,,81,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,6688,,,,"6,688",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,16188,,,,"16,188",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,3859,,,,"3,859",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,3016,,,,"3,016",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,27452,,,,"27,452",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,5654,,,,"5,654",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,426,,,,426,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,5110,,,,"5,110",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,21993,,,,"21,993",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,15819,,,,"15,819",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,175,,,,175,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,3439,,,,"3,439",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,9045,,,,"9,045",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,9198,,,,"9,198",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,4875,,,,"4,875",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,21904,,,,"21,904",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,2455,,,,"2,455",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1382,,,,"1,382",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,4018,,,,"4,018",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,54,,,,54,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,5621,,,,"5,621",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,16677,,,,"16,677",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,3529,,,,"3,529",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,2632,,,,"2,632",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,26767,,,,"26,767",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,5879,,,,"5,879",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,193,,,,193,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,4433,,,,"4,433",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,20815,,,,"20,815",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,15646,,,,"15,646",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,350,,,,350,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,3498,,,,"3,498",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,9911,,,,"9,911",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,7064,,,,"7,064",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,4989,,,,"4,989",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,20964,,,,"20,964",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,2431,,,,"2,431",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1214,,,,"1,214",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,4570,,,,"4,570",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,96,,,,96,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,6028,,,,"6,028",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,16005,,,,"16,005",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,3040,,,,"3,040",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,2959,,,,"2,959",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,18889,,,,"18,889",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,4381,,,,"4,381",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,297,,,,297,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,5140,,,,"5,140",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,28575,,,,"28,575",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,19516,,,,"19,516",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,525,,,,525,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,5110,,,,"5,110",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,13653,,,,"13,653",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,4838,,,,"4,838",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,5270,,,,"5,270",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,21178,,,,"21,178",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,2325,,,,"2,325",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1485,,,,"1,485",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,5167,,,,"5,167",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,83,,,,83,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,6336,,,,"6,336",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,16928,,,,"16,928",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,3483,,,,"3,483",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,3378,,,,"3,378",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,25765,,,,"25,765",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,7003,,,,"7,003",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,239,,,,239,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,5492,,,,"5,492",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,27299,,,,"27,299",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,17996,,,,"17,996",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,325,,,,325,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,3901,,,,"3,901",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,12788,,,,"12,788",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,16193,,,,"16,193",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,5972,,,,"5,972",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,26806,,,,"26,806",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,3861,,,,"3,861",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1545,,,,"1,545",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,4967,,,,"4,967",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,58,,,,58,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,7195,,,,"7,195",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,16905,,,,"16,905",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,3512,,,,"3,512",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,3202,,,,"3,202",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,27836,,,,"27,836",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,7819,,,,"7,819",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,199,,,,199,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,5585,,,,"5,585",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,23535,,,,"23,535",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,16483,,,,"16,483",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,212,,,,212,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,3131,,,,"3,131",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,10751,,,,"10,751",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Educational Services,Employed,8944,,,,"8,944",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Finance and Insurance,Employed,5143,,,,"5,143",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Health Care and Social Assistance,Employed,24467,,,,"24,467",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Information,Employed,2377,,,,"2,377",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Management of Companies and Enterprises,Employed,1483,,,,"1,483",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Manufacturing,Employed,4563,,,,"4,563",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,60,,,,60,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Other Services (except Public Administration),Employed,5938,,,,"5,938",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Professional, Scientific, and Technical Services",Employed,16802,,,,"16,802",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Public Administration,Employed,3835,,,,"3,835",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Real Estate and Rental and Leasing,Employed,2926,,,,"2,926",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Retail Trade,Employed,28662,,,,"28,662",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Transportation and Warehousing,Employed,6361,,,,"6,361",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Utilities,Employed,245,,,,245,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Wholesale Trade,Employed,5096,,,,"5,096",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Accommodation and Food Services,Employed,72543,,,,"72,543",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,53773,,,,"53,773",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,1342,,,,"1,342",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,"Arts, Entertainment, and Recreation",Employed,15394,,,,"15,394",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland New Hires  by Industry,Construction,Employed,28765,,,,"28,765",,
